"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.239338797E1,5.058670640E-1,1.777525544E0,-4.167843983E-2,1.848576652E0
3.239584047E1,4.866923392E-1,1.740241289E0,-7.030740380E-2,1.808383894E0
3.239829297E1,4.664523304E-1,1.693369746E0,-9.906952083E-2,1.759230981E0
3.240079006E1,4.440817833E-1,1.642237067E0,-1.310274303E-1,1.706258891E0
3.240319797E1,4.163849354E-1,1.583647609E0,-1.619200706E-1,1.645458681E0
3.240565047E1,3.908185959E-1,1.524125934E0,-1.864211410E-1,1.584440557E0
3.240810297E1,3.652522564E-1,1.464471221E0,-2.183790505E-1,1.525049041E0
3.241059828E1,3.386206925E-1,1.401620626E0,-2.482064217E-1,1.463150977E0
3.241320297E1,3.130543530E-1,1.345161676E0,-2.780338228E-1,1.408817153E0
3.241575297E1,2.874880135E-1,1.292963743E0,-3.025348783E-1,1.358650784E0
3.241825724E1,2.640522122E-1,1.241831064E0,-3.302317262E-1,1.311838769E0
3.242075256E1,2.416816950E-1,1.200285792E0,-3.579285741E-1,1.275620982E0
3.242324787E1,2.203764170E-1,1.165132165E0,-3.771033287E-1,1.244309305E0
3.242574313E1,2.012016773E-1,1.133174181E0,-3.952127993E-1,1.216864412E0
3.242823839E1,1.830921918E-1,1.104412079E0,-4.122570157E-1,1.192981407E0
3.243069089E1,1.660479754E-1,1.079910994E0,-4.271707237E-1,1.173138743E0
3.243318375E1,1.500690132E-1,1.061801553E0,-4.378233552E-1,1.158288624E0
3.243561693E1,1.383511126E-1,1.052214146E0,-4.463454783E-1,1.151312262E0
3.243810974E1,1.308942735E-1,1.050083637E0,-4.591286182E-1,1.153519850E0
3.244060261E1,1.276984811E-1,1.053279400E0,-4.740423262E-1,1.162075954E0
3.244309547E1,1.330247968E-1,1.067127824E0,-4.868254960E-1,1.180447564E0
3.244558834E1,1.436774284E-1,1.090563655E0,-4.985433817E-1,1.207691100E0
3.244808120E1,1.575258672E-1,1.120391011E0,-5.070654750E-1,1.239841043E0
3.245057407E1,1.735048145E-1,1.158740520E0,-5.113265514E-1,1.278373324E0
3.245302656E1,1.926795542E-1,1.205612183E0,-5.155876279E-1,1.325313830E0
3.245547906E1,2.161153555E-1,1.257809997E0,-5.155876279E-1,1.376452846E0
3.245797193E1,2.395511568E-1,1.314269066E0,-5.145223141E-1,1.431579947E0
3.246038406E1,2.651174963E-1,1.369662762E0,-5.070654750E-1,1.484378241E0
3.246283656E1,2.896185517E-1,1.428252220E0,-5.006738901E-1,1.540927530E0
3.246528906E1,3.119890988E-1,1.486841679E0,-4.953475893E-1,1.597937611E0
3.246774157E1,3.354249001E-1,1.542235494E0,-4.857602119E-1,1.651351920E0
3.247019406E1,3.545996249E-1,1.596430779E0,-4.761728346E-1,1.703253561E0
3.247268120E1,3.759049177E-1,1.650759220E0,-4.665854871E-1,1.756135680E0
3.247509906E1,3.908185959E-1,1.694435000E0,-4.538023174E-1,1.797160452E0
3.247755156E1,4.057323039E-1,1.724262357E0,-4.410191476E-1,1.825430707E0
3.248001193E1,4.163849354E-1,1.748763442E0,-4.282359779E-1,1.847954557E0
3.248249906E1,4.259723127E-1,1.761546612E0,-4.154528081E-1,1.859327812E0
3.248498615E1,4.312986135E-1,1.773264527E0,-4.079959691E-1,1.870012377E0
3.248747328E1,4.366249442E-1,1.775395036E0,-4.016043842E-1,1.871885401E0
3.248996042E1,4.398207366E-1,1.773264527E0,-3.962780833E-1,1.869477382E0
3.249249214E1,4.387554526E-1,1.764742374E0,-3.973433375E-1,1.861371463E0
3.249498042E1,4.366249442E-1,1.749828696E0,-4.005391300E-1,1.847423450E0
3.249746870E1,4.334291518E-1,1.732784510E0,-4.101265073E-1,1.832650195E0
3.249995693E1,4.334291518E-1,1.708283424E0,-4.122570157E-1,1.809985893E0
3.250244521E1,4.270375669E-1,1.679521322E0,-4.186486006E-1,1.782812275E0
3.250493344E1,4.217112362E-1,1.643302321E0,-4.314317703E-1,1.750547417E0
3.250742172E1,4.121238589E-1,1.603887558E0,-4.388886094E-1,1.713162160E0
3.250991000E1,4.014712274E-1,1.563540697E0,-4.559328258E-1,1.677412710E0
3.251252172E1,3.876228034E-1,1.525191188E0,-4.740423262E-1,1.643525395E0
3.251507172E1,3.748396337E-1,1.488972306E0,-4.878907502E-1,1.611080589E0
3.251762172E1,3.620564938E-1,1.447426915E0,-5.017392039E-1,1.574125728E0
3.252017172E1,3.450122476E-1,1.400555372E0,-5.166528821E-1,1.532161546E0
3.252272172E1,3.290333152E-1,1.348357439E0,-5.251749754E-1,1.483960734E0
3.252527172E1,3.119890988E-1,1.298290014E0,-5.336970687E-1,1.437959221E0
3.252776000E1,2.970753908E-1,1.246092200E0,-5.464802384E-1,1.392709665E0
3.253037172E1,2.810964286E-1,1.189633131E0,-5.550023317E-1,1.342486416E0
3.253282422E1,2.608564198E-1,1.128913164E0,-5.592634082E-1,1.286571632E0
3.253527672E1,2.416816950E-1,1.068193078E0,-5.656549931E-1,1.232644338E0
3.253772922E1,2.203764170E-1,1.007606268E0,-5.731118321E-1,1.179954799E0
3.254018172E1,2.033322006E-1,9.426251650E-1,-5.763076544E-1,1.123395166E0
3.254263422E1,1.852227151E-1,8.787093163E-1,-5.784381628E-1,1.068189227E0
3.254508672E1,1.671132296E-1,8.179892898E-1,-5.826992393E-1,1.018121659E0
3.254757599E1,1.500690132E-1,7.530082464E-1,-5.869602561E-1,9.664701083E-1
3.254999172E1,1.372858584E-1,6.880271435E-1,-5.900229216E-1,9.167092260E-1
3.255244422E1,1.202416345E-1,6.251766086E-1,-5.932186842E-1,8.701794354E-1
3.255489672E1,1.054610983E-1,5.623260736E-1,-5.942839384E-1,8.249279095E-1
3.255734922E1,9.161267430E-2,5.005407333E-1,-5.974797606E-1,7.848031423E-1
3.255980172E1,7.882951200E-2,4.367581010E-1,-6.006755233E-1,7.468485891E-1
3.256225599E1,6.604634225E-2,3.771033287E-1,-6.070671082E-1,7.177043358E-1
3.256474526E1,5.645897239E-2,3.163833022E-1,-6.102629304E-1,6.897150525E-1
3.256723453E1,4.367581010E-2,2.577938139E-1,-6.102629304E-1,6.639172171E-1
3.256972380E1,2.769685537E-2,1.981390417E-1,-6.123934388E-1,6.442452324E-1
3.257227380E1,1.597895473E-2,1.448758543E-1,-6.123934388E-1,6.294998523E-1
3.257482380E1,9.587372653E-3,9.587372839E-2,-6.081323624E-1,6.157180034E-1
3.257737380E1,-5.326318089E-3,5.645897239E-2,-6.070671082E-1,6.097101435E-1
3.257986308E1,-1.810948178E-2,2.024000883E-2,-6.017407775E-1,6.023533636E-1
3.258247380E1,-2.663159184E-2,-4.261054564E-3,-5.932186842E-1,5.938314622E-1
3.258502380E1,-3.834949061E-2,-2.024000883E-2,-5.837644935E-1,5.853728087E-1
3.258757381E1,-5.006739125E-2,-2.556632832E-2,-5.688507557E-1,5.716218707E-1
3.259007073E1,-6.072002649E-2,-2.876211889E-2,-5.528718233E-1,5.569393451E-1
3.259267381E1,-7.137266546E-2,-2.769685537E-2,-5.358276367E-1,5.412692763E-1
3.259521865E1,-8.309056610E-2,-2.237053588E-2,-5.155876279E-1,5.227189351E-1
3.259771558E1,-9.267793596E-2,-1.171789970E-2,-4.932170510E-1,5.019856257E-1
3.260021250E1,-9.906952083E-2,1.065263641E-3,-4.665854871E-1,4.769883872E-1
3.260270943E1,-1.065263674E-1,1.278316416E-2,-4.442149401E-1,4.569881719E-1
3.260520630E1,-1.150484756E-1,2.556632832E-2,-4.207791388E-1,4.369723933E-1
3.260770328E1,-1.214400530E-1,3.728422895E-2,-3.952127993E-1,4.151276393E-1
3.261020136E1,-1.225053221E-1,4.900212586E-2,-3.696464896E-1,3.924885853E-1
3.261274318E1,-1.257011145E-1,5.752423778E-2,-3.398191035E-1,3.668607791E-1
3.261524120E1,-1.267663687E-1,6.391581893E-2,-3.099917173E-1,3.409542623E-1
3.261773927E1,-1.257011145E-1,6.604634225E-2,-2.844253778E-1,3.179004327E-1
3.262023735E1,-1.246358454E-1,7.137266546E-2,-2.577938139E-1,2.951030360E-1
3.262273542E1,-1.235705838E-1,7.350318879E-2,-2.332927436E-1,2.740399827E-1
3.262523344E1,-1.203747913E-1,7.669898123E-2,-2.077264041E-1,2.520378604E-1
3.262773151E1,-1.161137372E-1,8.309056610E-2,-1.842906028E-1,2.331297245E-1
3.263022959E1,-1.107874215E-1,8.628635854E-2,-1.629853398E-1,2.151357929E-1
3.263268209E1,-1.065263674E-1,8.415582776E-2,-1.459411234E-1,1.993210520E-1
3.263513459E1,-9.800425172E-2,7.989477366E-2,-1.288969070E-1,1.805614046E-1
3.263763266E1,-9.374319762E-2,7.350318879E-2,-1.054610983E-1,1.590991801E-1
3.264003959E1,-9.161267430E-2,6.178529188E-2,-9.054741263E-2,1.428605555E-1
3.264249209E1,-8.841688186E-2,4.793686420E-2,-7.776424289E-2,1.271328652E-1
3.264494459E1,-8.415582776E-2,3.621896356E-2,-6.604634225E-2,1.129430653E-1
3.264739709E1,-8.309056610E-2,2.343579940E-2,-5.752423778E-2,1.037415867E-1
3.264994709E1,-7.989477366E-2,7.456845604E-3,-4.913528636E-2,9.409067845E-2
3.265244422E1,-7.776424289E-2,-3.195791040E-3,-3.741738573E-2,8.635711498E-2
3.265504709E1,-7.776424289E-2,-1.491369121E-2,-2.996053919E-2,8.466008248E-2
3.265759709E1,-7.776424289E-2,-2.663159184E-2,-2.356895804E-2,8.551032066E-2
3.266013104E1,-7.882951200E-2,-3.515370190E-2,-1.504684892E-2,8.761439597E-2
3.266262818E1,-7.882951200E-2,-4.367581010E-2,-9.720530361E-3,9.064301992E-2
3.266512532E1,-8.522108942E-2,-5.739107728E-2,-7.590003312E-3,1.030241621E-1
3.266762245E1,-8.415582776E-2,-6.484792382E-2,-7.590003312E-3,1.065132138E-1
3.267011959E1,-8.948214352E-2,-7.656582445E-2,-7.590003312E-3,1.180126588E-1
3.267257209E1,-9.374319762E-2,-8.828372508E-2,-1.078579482E-2,1.292212699E-1
3.267502459E1,-9.161267430E-2,-1.031974182E-1,-1.078579482E-2,1.384157599E-1
3.267747709E1,-9.374319762E-2,-1.202416345E-1,-1.824264042E-2,1.535533513E-1
3.267992959E1,-9.693899006E-2,-1.287637353E-1,-2.250369452E-2,1.627380828E-1
3.268242672E1,-9.587372839E-2,-1.415469050E-1,-2.463422157E-2,1.727256292E-1
3.268444933E1,-9.054741263E-2,-1.575258672E-1,-2.996053919E-2,1.841490339E-1
3.268694646E1,-8.735162020E-2,-1.735048145E-1,-3.102580272E-2,1.967150900E-1
3.268944360E1,-8.415582776E-2,-1.894837767E-1,-3.102580272E-2,2.096399423E-1
3.269199360E1,-8.096003532E-2,-2.054627240E-1,-3.102580272E-2,2.230068580E-1
3.269454360E1,-7.350318879E-2,-2.267680019E-1,-2.996053919E-2,2.402583596E-1
3.269703469E1,-6.711161137E-2,-2.459427416E-1,-2.996053919E-2,2.566893735E-1
3.269955823E1,-6.072002649E-2,-2.661827505E-1,-2.569948509E-2,2.742273542E-1
3.270204927E1,-5.432844535E-2,-2.853575051E-1,-2.143843099E-2,2.912732257E-1
3.270454042E1,-4.900212586E-2,-3.098585606E-1,-1.824264042E-2,3.142392875E-1
3.270703151E1,-4.154528305E-2,-3.364901543E-1,-1.291632187E-2,3.392911225E-1
3.270953058E1,-3.834949061E-2,-3.673827946E-1,-5.459476262E-3,3.694192836E-1
3.271213151E1,-3.302317113E-2,-3.961449265E-1,9.321057005E-4,3.975200643E-1
3.271468151E1,-2.982738242E-2,-4.312986135E-1,8.388951421E-3,4.324101540E-1
3.271718058E1,-3.195790946E-2,-4.696480930E-1,1.478053257E-2,4.709661382E-1
3.271978151E1,-3.089264594E-2,-5.048018098E-1,2.010685205E-2,5.061457381E-1
3.272230849E1,-2.982738242E-2,-5.452818274E-1,2.862896025E-2,5.468469269E-1
3.272480761E1,-3.515370190E-2,-5.815007687E-1,3.608580679E-2,5.836789461E-1
3.272730667E1,-3.941475600E-2,-6.229129434E-1,4.247738793E-2,6.256024189E-1
3.272975917E1,-4.580633715E-2,-6.591318846E-1,4.780370742E-2,6.624486820E-1
3.273221167E1,-5.006739125E-2,-6.985466480E-1,5.419528857E-2,7.024324113E-1
3.273471073E1,-6.391581893E-2,-7.347655892E-1,5.526055023E-2,7.396076199E-1
3.273711667E1,-7.137266546E-2,-7.677887678E-1,5.632581562E-2,7.731534433E-1
3.273956917E1,-7.776424289E-2,-7.997466922E-1,5.632581562E-2,8.054903144E-1
3.274206823E1,-8.841688186E-2,-8.263782859E-1,5.632581562E-2,8.330013289E-1
3.274424974E1,-9.906952083E-2,-8.519446254E-1,5.313002318E-2,8.593295142E-1
3.274674880E1,-1.107874215E-1,-8.732498884E-1,4.780370742E-2,8.815466039E-1
3.274920776E1,-1.203747913E-1,-8.892288208E-1,4.247738793E-2,8.983442072E-1
3.275169927E1,-1.299621612E-1,-9.030772448E-1,3.502054140E-2,9.130526336E-1
3.275419078E1,-1.374190152E-1,-9.115993381E-1,2.649843320E-2,9.222795161E-1
3.275668224E1,-1.438105851E-1,-9.147951603E-1,2.117211558E-2,9.262720595E-1
3.275917375E1,-1.533979625E-1,-9.137299061E-1,1.051947847E-2,9.265764597E-1
3.276166521E1,-1.544632316E-1,-9.137299061E-1,4.127896391E-3,9.267029031E-1
3.276415672E1,-1.597895473E-1,-9.094688296E-1,-2.263685223E-3,9.234020662E-1
3.276665917E1,-1.640505940E-1,-9.041424990E-1,-1.398158539E-2,9.190112842E-1
3.276925672E1,-1.640505940E-1,-8.988161683E-1,-2.143843099E-2,9.139161384E-1
3.277180672E1,-1.523326933E-1,-8.924246430E-1,-2.569948509E-2,9.056972212E-1
3.277435672E1,-1.193095297E-1,-8.881635666E-1,-1.930790395E-2,8.963493069E-1
3.277685917E1,-7.776424289E-2,-8.785761595E-1,-6.524739787E-3,8.820351000E-1
3.277945672E1,-2.769685537E-2,-8.636624813E-1,7.323687430E-3,8.641375086E-1
3.278200672E1,1.704421826E-2,-8.455530405E-1,2.010685205E-2,8.459637907E-1
3.278455672E1,6.391581893E-2,-8.210519552E-1,3.395527974E-2,8.242357103E-1
3.278706104E1,1.012000442E-1,-7.890940309E-1,4.567318037E-2,7.968669135E-1
3.278964537E1,1.330247968E-1,-7.528750896E-1,5.206476152E-2,7.663075339E-1
3.279214969E1,1.639174372E-1,-7.038729787E-1,5.419528857E-2,7.247366595E-1
3.279465401E1,1.926795542E-1,-6.506097913E-1,5.845634267E-2,6.810548107E-1
3.279715834E1,2.171806246E-1,-5.941507816E-1,6.804371625E-2,6.362487897E-1
3.279966266E1,2.427469492E-1,-5.335639119E-1,7.550056279E-2,5.910303414E-1
3.280216703E1,2.672480047E-1,-4.760396779E-1,8.721846342E-2,5.528492844E-1
3.280467136E1,2.853575051E-1,-4.195807278E-1,9.893636405E-2,5.169770759E-1
3.280712386E1,3.013364673E-1,-3.695133328E-1,1.095889956E-1,4.892376903E-1
3.280962532E1,3.173153996E-1,-3.258375227E-1,1.223721579E-1,4.709926742E-1
3.281206516E1,3.279680312E-1,-2.938795984E-1,1.308942735E-1,4.594143649E-1
3.281456662E1,3.322291076E-1,-2.757701278E-1,1.404816359E-1,4.540489328E-1
3.281706802E1,3.311638236E-1,-2.629869580E-1,1.447426975E-1,4.469698722E-1
3.281956948E1,3.279680312E-1,-2.629869580E-1,1.479384899E-1,4.456579028E-1
3.282207094E1,3.215764761E-1,-2.704437971E-1,1.521995366E-1,4.468959345E-1
3.282457235E1,3.109238148E-1,-2.789659202E-1,1.575258672E-1,4.464414879E-1
3.282702485E1,2.960101366E-1,-2.960101366E-1,1.575258672E-1,4.472788848E-1
3.282947735E1,2.800311744E-1,-3.215764761E-1,1.596563905E-1,4.553230190E-1
3.283197880E1,2.576606572E-1,-3.471427858E-1,1.607216448E-1,4.612250807E-1
3.283438235E1,2.267680019E-1,-3.727091253E-1,1.639174372E-1,4.660522985E-1
3.283683485E1,1.958753467E-1,-4.004059732E-1,1.649827063E-1,4.753013656E-1
3.283928735E1,1.585911214E-1,-4.291680753E-1,1.671132296E-1,4.870967175E-1
3.284173985E1,1.107874215E-1,-4.579302073E-1,1.681784987E-1,5.002578684E-1
3.284419235E1,5.539371073E-2,-4.888228476E-1,1.724395454E-1,5.212980303E-1
3.284669026E1,-4.261054564E-3,-5.229113102E-1,1.735048145E-1,5.509612650E-1
3.284929235E1,-6.711161137E-2,-5.591302514E-1,1.745700836E-1,5.895806311E-1
3.285179500E1,-1.395495385E-1,-5.994771123E-1,1.713742912E-1,6.389178582E-1
3.285429292E1,-2.141179889E-1,-6.452834606E-1,1.703090221E-1,7.008868816E-1
3.285679084E1,-2.950780392E-1,-7.017424107E-1,1.703090221E-1,7.800760368E-1
3.285928875E1,-3.824296594E-1,-7.635276914E-1,1.671132296E-1,8.701458564E-1
3.286178662E1,-4.760396779E-1,-8.338351250E-1,1.607216448E-1,9.735123202E-1
3.286428453E1,-5.708481669E-1,-9.115993381E-1,1.553953290E-1,1.086751439E0
3.286673703E1,-6.560692191E-1,-1.000016212E0,1.362205893E-1,1.203750512E0
3.286923297E1,-7.263766527E-1,-1.100151062E0,8.615319431E-2,1.321127463E0
3.287169917E1,-7.796398401E-1,-1.202283144E0,4.141212255E-2,1.433540374E0
3.287419516E1,-8.126630187E-1,-1.304548502E0,1.051947847E-2,1.537003134E0
3.287669110E1,-8.339682817E-1,-1.401487470E0,-2.037316747E-2,1.630976790E0
3.287918703E1,-8.467514515E-1,-1.494165421E0,-3.848264739E-2,1.717847269E0
3.288168292E1,-8.552735448E-1,-1.584712863E0,-5.539371073E-2,1.801631527E0
3.288417886E1,-8.563387990E-1,-1.671931267E0,-6.924213469E-2,1.879751253E0
3.288667927E1,-8.499472141E-1,-1.747565031E0,-7.989477366E-2,1.944936240E0
3.288927886E1,-8.446208835E-1,-1.817872405E0,-8.735162020E-2,2.006408439E0
3.289182886E1,-8.371640444E-1,-1.869005084E0,-9.161267430E-2,2.049979640E0
3.289435292E1,-8.222503662E-1,-1.900962949E0,-9.374319762E-2,2.073292933E0
3.289685334E1,-8.052061796E-1,-1.913746119E0,-8.841688186E-2,2.078123852E0
3.289935381E1,-7.828356028E-1,-1.907354593E0,-8.202529699E-2,2.063385876E0
3.290185427E1,-7.519429922E-1,-1.879657745E0,-7.350318879E-2,2.025816927E0
3.290435464E1,-7.157239914E-1,-1.837047100E0,-6.285055727E-2,1.972549891E0
3.290680714E1,-6.752439737E-1,-1.782718658E0,-5.113265663E-2,1.907001518E0
3.290925964E1,-6.283723712E-1,-1.710280776E0,-3.528685868E-2,1.822404272E0
3.291171214E1,-5.793702602E-1,-1.636910796E0,-2.250369452E-2,1.736563638E0
3.291420563E1,-5.250418186E-1,-1.551689625E0,-9.720530361E-3,1.638140437E0
3.291661714E1,-4.707133770E-1,-1.468599081E0,3.062632866E-3,1.542194451E0
3.291906964E1,-4.143875539E-1,-1.384443283E0,1.478053257E-2,1.445205422E0
3.292153912E1,-3.568633199E-1,-1.305613756E0,2.543316968E-2,1.353745011E0
3.292403261E1,-3.004043400E-1,-1.229979992E0,3.821633384E-2,1.266709926E0
3.292654146E1,-2.418148518E-1,-1.162868381E0,4.780370742E-2,1.188706224E0
3.292903542E1,-1.896169335E-1,-1.105477333E0,6.058686972E-2,1.123256642E0
3.293152933E1,-1.363537461E-1,-1.054344654E0,6.804371625E-2,1.065300399E0
3.293402318E1,-8.415582776E-2,-1.008538365E0,7.976161689E-2,1.015181636E0
3.293651709E1,-3.941475600E-2,-9.669930935E-1,8.934898674E-2,9.719117281E-1
3.293901099E1,1.065263641E-3,-9.339699149E-1,9.680583328E-2,9.389740711E-1
3.294150490E1,3.621896356E-2,-9.158604145E-1,1.074584723E-1,9.228539621E-1
3.294399880E1,6.924213469E-2,-9.009467363E-1,1.149153188E-1,9.108814552E-1
3.294645131E1,8.735162020E-2,-8.934898973E-1,1.202416345E-1,9.057662793E-1
3.294890380E1,9.800425172E-2,-9.009467363E-1,1.213068962E-1,9.143441464E-1
3.295135631E1,1.043958366E-1,-9.137299061E-1,1.266332120E-1,9.283516588E-1
3.295385021E1,1.054610983E-1,-9.371656775E-1,1.255679578E-1,9.514036275E-1
3.295626131E1,9.906952083E-2,-9.701888561E-1,1.255679578E-1,9.832845461E-1
3.295871380E1,8.735162020E-2,-1.006407857E0,1.213068962E-1,1.017448988E0
3.296116630E1,7.030740380E-2,-1.045822620E0,1.159805804E-1,1.054580286E0
3.296361880E1,5.326318368E-2,-1.087367892E0,1.085237339E-1,1.094067320E0
3.296607130E1,3.302317113E-2,-1.135171533E0,1.010668874E-1,1.140140103E0
3.296853860E1,1.278316416E-2,-1.179912686E0,9.361004084E-2,1.183689231E0
3.297102756E1,-9.587372653E-3,-1.218262076E0,8.508793265E-2,1.221267522E0
3.297351657E1,-3.408843651E-2,-1.254481077E0,7.337003201E-2,1.257087092E0
3.297600547E1,-5.858949944E-2,-1.282177925E0,6.804371625E-2,1.285318213E0
3.297849443E1,-8.309056610E-2,-1.306679010E0,6.271740049E-2,1.310819420E0
3.298098339E1,-1.054610983E-1,-1.320527434E0,5.632581562E-2,1.325928861E0
3.298347235E1,-1.320926845E-1,-1.327984333E0,5.313002318E-2,1.335594873E0
3.298602235E1,-1.565937549E-1,-1.327984333E0,5.099949613E-2,1.338157293E0
3.298851334E1,-1.747032404E-1,-1.319462180E0,4.460791498E-2,1.331725022E0
3.299102672E1,-1.992042959E-1,-1.310940027E0,4.567318037E-2,1.326775092E0
3.299351771E1,-2.215748429E-1,-1.297091603E0,4.460791498E-2,1.316636588E0
3.299600870E1,-2.386190593E-1,-1.281112671E0,4.460791498E-2,1.303908968E0
3.299849969E1,-2.567285299E-1,-1.258742094E0,4.354264960E-2,1.285393776E0
3.300099068E1,-2.716422379E-1,-1.229979992E0,4.460791498E-2,1.260408724E0
3.300348172E1,-2.844253778E-1,-1.201217890E0,4.673844203E-2,1.235316436E0
3.300593422E1,-2.897517085E-1,-1.173521042E0,4.993423447E-2,1.209793832E0
3.300839854E1,-2.961432934E-1,-1.145824194E0,5.206476152E-2,1.184620054E0
3.301088782E1,-2.982738316E-1,-1.118260503E0,5.739107728E-2,1.158778480E0
3.301337714E1,-2.940127552E-1,-1.094824672E0,6.165213138E-2,1.135290953E0
3.301586646E1,-2.876211703E-1,-1.068193078E0,6.697845459E-2,1.108263733E0
3.301835578E1,-2.759032845E-1,-1.039430976E0,7.656582445E-2,1.078147347E0
3.302084511E1,-2.663159072E-1,-1.009603620E0,8.082687855E-2,1.047261484E0
3.302333448E1,-2.492716908E-1,-9.819067717E-1,8.508793265E-2,1.016620500E0
3.302588448E1,-2.311622053E-1,-9.542099237E-1,9.254477918E-2,9.861628060E-1
3.302843448E1,-2.141179889E-1,-9.243825078E-1,1.010668874E-1,9.542243183E-1
3.303098448E1,-1.917474568E-1,-8.924246430E-1,1.063932031E-1,9.189713512E-1
3.303353448E1,-1.715074480E-1,-8.594014645E-1,1.127847880E-1,8.835757411E-1
3.303602948E1,-1.512674391E-1,-8.274435401E-1,1.213068962E-1,8.498588196E-1
3.303852776E1,-1.331579536E-1,-8.018772006E-1,1.234374270E-1,8.221769176E-1
3.304102282E1,-1.107874215E-1,-7.720498443E-1,1.276984811E-1,7.903427844E-1
3.304351776E1,-9.054741263E-2,-7.432876825E-1,1.351553202E-1,7.608826279E-1
3.304606651E1,-7.456845790E-2,-7.134603262E-1,1.383511126E-1,7.305663025E-1
3.304856282E1,-5.752423778E-2,-6.836329699E-1,1.415469050E-1,7.004988235E-1
3.305105917E1,-3.941475600E-2,-6.559360623E-1,1.447426975E-1,6.728715251E-1
3.305355552E1,-2.130527236E-2,-6.271739602E-1,1.490037590E-1,6.449831092E-1
3.305605188E1,-5.326318089E-3,-5.973466039E-1,1.532648057E-1,6.167182789E-1
3.305854823E1,8.522109129E-3,-5.687175989E-1,1.585911214E-1,5.904773302E-1
3.306104459E1,2.343579940E-2,-5.378249884E-1,1.628521830E-1,5.624284739E-1
3.306354089E1,3.728422895E-2,-5.037365556E-1,1.660479754E-1,5.317072139E-1
3.306599339E1,4.687159881E-2,-4.696480930E-1,1.692437679E-1,5.014077492E-1
3.306844714E1,6.072002649E-2,-4.376901984E-1,1.767006069E-1,4.759020234E-1
3.307094136E1,6.817687303E-2,-4.046670198E-1,1.820269227E-1,4.489290407E-1
3.307343558E1,7.350318879E-2,-3.705785871E-1,1.862879843E-1,4.212296535E-1
3.307592979E1,7.989477366E-2,-3.375554085E-1,1.884185076E-1,3.947510135E-1
3.307842401E1,8.309056610E-2,-3.055975139E-1,1.937448233E-1,3.712558946E-1
3.308091823E1,8.841688186E-2,-2.736395895E-1,2.001364082E-1,3.503580338E-1
3.308341250E1,8.948214352E-2,-2.406164259E-1,2.012016773E-1,3.261677994E-1
3.308594334E1,9.267793596E-2,-2.012016773E-1,2.022669315E-1,2.999720426E-1
3.308843849E1,9.480846673E-2,-1.649827063E-1,2.065279931E-1,2.808233442E-1
3.309093365E1,9.054741263E-2,-1.276984811E-1,2.075932473E-1,2.600013314E-1
3.309342880E1,8.841688186E-2,-9.254477918E-2,2.075932473E-1,2.438791452E-1
3.309592396E1,8.309056610E-2,-5.952160433E-2,2.075932473E-1,2.313910540E-1
3.309841912E1,7.669898123E-2,-3.302317113E-2,2.054627240E-1,2.217841169E-1
3.310091427E1,7.030740380E-2,-1.384842768E-2,2.043974549E-1,2.165946203E-1
3.310340948E1,6.178529188E-2,4.261054564E-3,1.980058849E-1,2.074654413E-1
3.310586198E1,4.580633715E-2,1.278316416E-2,1.905490309E-1,1.963938975E-1
3.310831448E1,3.089264594E-2,1.704421826E-2,1.830921918E-1,1.864607510E-1
3.311080177E1,1.704421826E-2,1.810948178E-2,1.713742912E-1,1.731692998E-1
3.311321948E1,-1.065263641E-3,7.456845604E-3,1.585911214E-1,1.587699063E-1
3.311567198E1,-1.810948178E-2,-4.261054564E-3,1.447426975E-1,1.459334040E-1
3.311812448E1,-3.728422895E-2,-2.237053588E-2,1.276984811E-1,1.348979491E-1
3.312061177E1,-5.965476483E-2,-4.687159881E-2,1.095889956E-1,1.332868549E-1
